1	6	1	1	5
2	6	2	4	4
3	6	3	9	4
4	6	4	12	4
5	6	5	14	5
6	6	6	16	5
7	6	7	19	5
8	6	8	20	5
9	6	9	23	2
10	6	10	27	5
11	6	11	28	5
12	6	12	31	5
13	6	13	33	5
14	6	14	35	5
15	6	15	38	5
16	6	16	42	1
17	6	17	43	4
18	6	18	46	5
19	6	19	51	5
20	6	20	53	5
21	6	21	56	5
22	6	22	58	5
23	6	23	60	5
24	6	24	62	3
25	6	25	66	5
26	6	26	67	4
27	6	27	70	5
28	6	28	74	5
29	6	29	76	5
30	6	30	80	4
31	6	31	82	5
32	6	32	85	5
33	6	33	89	5
34	6	34	91	2
35	6	35	93	4
36	6	36	96	4
37	8	1	1	3
38	8	2	5	4
39	8	3	9	4
40	8	4	11	4
41	8	5	15	3
42	8	6	16	4
43	8	7	19	4
44	8	8	20	3
45	8	9	23	3
46	8	10	27	4
47	8	11	29	3
48	8	12	31	5
49	8	13	34	5
50	8	14	35	4
51	8	15	39	5
52	8	16	42	3
53	8	17	43	4
54	8	18	46	4
55	8	19	49	5
56	8	20	53	5
57	8	21	56	4
58	8	22	58	5
59	8	23	60	4
60	8	24	62	3
61	8	25	66	5
62	8	26	68	3
63	8	27	70	4
64	8	28	74	3
65	8	29	78	5
66	8	30	80	3
67	8	31	83	5
68	8	32	85	5
69	8	33	89	5
70	8	34	91	4
71	8	35	94	4
72	8	36	96	4
73	7	1	1	5
74	7	2	4	5
75	7	3	8	5
76	7	4	13	5
77	7	5	14	5
78	7	6	16	5
79	7	7	18	5
80	7	8	20	5
81	7	9	22	5
82	7	10	26	5
83	7	11	29	5
84	7	12	32	5
85	7	13	34	5
86	7	14	35	5
87	7	15	40	5
88	7	16	41	5
89	7	17	43	5
90	7	18	46	5
91	7	19	49	5
92	7	20	52	5
93	7	21	57	5
94	7	22	58	5
95	7	23	60	5
96	7	24	62	5
97	7	25	66	5
98	7	26	69	5
99	7	27	71	5
100	7	28	73	5
101	7	29	78	5
102	7	30	79	5
103	7	31	83	5
104	7	32	86	5
105	7	33	89	5
106	7	34	90	5
107	7	35	93	5
108	7	36	96	5
109	10	1	1	5
110	10	2	4	5
111	10	3	9	5
112	10	4	11	5
113	10	5	14	5
114	10	6	16	5
115	10	7	19	5
116	10	8	20	5
117	10	9	22	5
118	10	10	26	5
119	10	11	28	5
120	10	12	31	5
121	10	13	33	5
122	10	14	35	5
123	10	15	38	5
124	10	16	41	5
125	10	17	43	5
126	10	18	46	5
127	10	19	49	5
128	10	20	53	5
129	10	21	56	5
130	10	22	58	5
131	10	23	60	5
132	10	24	62	5
133	10	25	66	5
134	10	26	67	5
135	10	27	70	5
136	10	28	73	5
137	10	29	78	5
138	10	30	79	5
139	10	31	82	5
140	10	32	84	5
141	10	33	87	5
142	10	34	90	5
143	10	35	94	5
144	10	36	96	5
145	4	1	1	5
146	4	2	4	5
147	4	3	9	5
148	4	4	12	5
149	4	5	14	5
150	4	6	17	5
151	4	7	19	5
152	4	8	20	5
153	4	9	23	1
154	4	10	24	5
155	4	11	28	5
156	4	12	31	5
157	4	13	34	5
158	4	14	35	5
159	4	15	40	5
160	4	16	41	5
161	4	17	43	5
162	4	18	46	5
163	4	19	50	5
164	4	20	52	5
165	4	21	57	5
166	4	22	58	5
167	4	23	60	5
168	4	24	62	3
169	4	25	66	5
170	4	26	69	2
171	4	27	71	4
172	4	28	73	4
173	4	29	78	5
174	4	30	80	5
175	4	31	83	5
176	4	32	85	5
177	4	33	88	5
178	4	34	92	3
179	4	35	94	4
180	4	36	96	5
181	2	1	1	5
182	2	2	4	5
183	2	3	9	5
184	2	4	12	5
185	2	5	14	5
186	2	6	16	5
187	2	7	19	5
188	2	8	20	5
189	2	9	22	5
190	2	10	26	5
191	2	11	28	5
192	2	12	32	5
193	2	13	34	5
194	2	14	35	5
195	2	15	40	5
196	2	16	41	5
197	2	17	44	3
198	2	18	45	5
199	2	19	50	5
200	2	20	52	5
201	2	21	57	5
202	2	22	58	5
203	2	23	60	5
204	2	24	62	3
205	2	25	66	5
206	2	26	69	5
207	2	27	70	5
208	2	28	73	5
209	2	29	78	5
210	2	30	79	5
211	2	31	83	5
212	2	32	85	5
213	2	33	88	5
214	2	34	91	4
215	2	35	94	5
216	2	36	96	5
217	5	1	2	3
218	5	2	5	3
219	5	3	9	3
220	5	4	13	3
221	5	5	14	4
222	5	6	17	4
223	5	7	18	5
224	5	8	20	2
225	5	9	23	1
226	5	10	27	4
227	5	11	28	3
228	5	12	31	5
229	5	13	34	5
230	5	14	35	5
231	5	15	40	5
232	5	16	42	2
233	5	17	43	5
234	5	18	46	3
235	5	19	50	4
236	5	20	53	3
237	5	21	57	4
238	5	22	58	5
239	5	23	60	4
240	5	24	63	2
241	5	25	64	3
242	5	26	68	3
243	5	27	71	2
244	5	28	73	3
245	5	29	78	4
246	5	30	81	2
247	5	31	83	4
248	5	32	84	5
249	5	33	87	5
250	5	34	92	1
251	5	35	94	3
252	5	36	97	5
253	1	1	1	5
254	1	2	4	5
255	1	3	7	5
256	1	4	12	5
257	1	5	14	4
258	1	6	16	5
259	1	7	19	5
260	1	8	20	5
261	1	9	23	1
262	1	10	26	5
263	1	11	28	5
264	1	12	32	5
265	1	13	34	5
266	1	14	35	5
267	1	15	40	5
268	1	16	42	1
269	1	17	44	5
270	1	18	48	5
271	1	19	50	5
272	1	20	53	5
273	1	21	57	5
274	1	22	59	5
275	1	23	61	5
276	1	24	62	1
277	1	25	65	5
278	1	26	68	3
279	1	27	70	3
280	1	28	74	4
281	1	29	76	5
282	1	30	81	3
283	1	31	83	5
284	1	32	85	5
285	1	33	89	5
286	1	34	92	1
287	1	35	94	5
288	1	36	97	5
289	3	1	1	5
290	3	2	4	5
291	3	3	9	5
292	3	4	12	5
293	3	5	14	5
294	3	6	16	5
295	3	7	18	5
296	3	8	20	5
297	3	9	22	4
298	3	10	24	5
299	3	11	28	4
300	3	12	31	5
301	3	13	33	5
302	3	14	35	5
303	3	15	39	5
304	3	16	41	5
305	3	17	44	5
306	3	18	46	5
307	3	19	49	5
308	3	20	53	5
309	3	21	55	5
310	3	22	58	5
311	3	23	60	5
312	3	24	62	4
313	3	25	66	5
314	3	26	68	5
315	3	27	70	5
316	3	28	74	5
317	3	29	78	5
318	3	30	80	4
319	3	31	82	5
320	3	32	84	5
321	3	33	89	5
322	3	34	91	5
323	3	35	94	5
324	3	36	96	5
325	9	1	1	4
326	9	2	5	4
327	9	3	9	3
328	9	4	11	3
329	9	5	15	1
330	9	6	17	1
331	9	7	19	5
332	9	8	20	3
333	9	9	23	1
334	9	10	25	4
335	9	11	29	2
336	9	12	30	4
337	9	13	33	5
338	9	14	35	4
339	9	15	38	5
340	9	16	42	3
